Date	Time	Temp	Wind_dir	Wind_spd	EF_NH3	EF_CH4	EF_N2O
20161204	14	7.5	245.489784	1.15581112	1.76428874	14.87978	-0.108147473
20161204	15	6.33333333	228.187794	1.62081472	1.34150136	14.7040524	-0.116870009
20161204	16	6.5	223.434537	1.52675998	1.69211761	14.8054403	-0.144689957
20161204	17	6.58333333	238.439204	1.3319807	1.39039662	14.6046999	-0.111929982
20161204	18	7.25	249.368986	1.19646991	1.24480836	13.9327756	-0.11390755
20161204	19	7.5	225.784226	1.37026801	1.23463491	13.0794037	-0.096936728
20161204	20	7.25	216.359723	1.39976176	1.33097087	12.5732785	-0.069098287
20161204	21	6.58333333	196.224576	0.976491138	1.27810506	12.433172	0.034773608
20161204	22	6.75	196.804282	1.00069049	1.80130614	11.0129541	0.038345503
20161204	23	6.75	197.446753	1.11481162	1.39899315	10.2709171	-0.12104952
20161205	0	6.5	210.53189	1.40914135	1.74031092	10.3238786	0.039764584
20161205	1	6.66666667	204.551909	1.14233419	1.14628115	9.28711646	-0.049215013
20161205	2	5.66666667	172.575728	1.56260312	1.20914125	9.49048758	0.026516357
20161205	3	5.58333333	166.144126	1.29040029	1.34164712	9.11889576	-0.040310729
20161205	4	4.33333333	174.297599	1.43197099	1.30932378	9.6048663	-0.053291979
20161205	5	4.33333333	215.635107	0.893156879	1.40023167	9.50343606	-0.175468301
20161205	6	4.41666667	203.812799	1.40096735	1.36901222	9.54165721	0
20161205	7	3.91666667	193.789176	1.20765953	1.42860945	10.2471425	0
20161205	8	3.5	196.639895	1.20079925	1.42037093	11.7876199	0
20161205	9	5.08333333	183.423114	1.81496552	1.48009137	11.9533852	0.016513856
20161205	10	6.08333333	211.32681	1.38678578	1.39083857	13.4434514	0
20161205	11	6	199.114847	1.67817284	1.22827053	12.8299183	-0.200659805
20161205	12	6.41666667	232.652596	1.48880761	1.28152628	14.7005859	-0.237958796
20161205	13	6.08333333	223.25141	1.37592021	1.1556593	15.2065751	-0.094075083
20161205	14	5.91666667	228.507768	1.54891173	1.6127074	15.8962145	-0.302644698
20161205	15	5.08333333	228.038658	1.61188956	1.63739004	15.8083963	-0.301833799
20161205	16	5.41666667	227.03123	1.60141543	1.92047339	15.411397	-0.303233804
20161205	17	6	214.394628	1.63896732	1.54333755	15.2071568	-0.230944069
20161205	18	6.41666667	221.984601	1.4263955	1.59491599	14.4569907	-0.238662236
20161205	19	6.91666667	249.920919	1.2010573	1.56392062	13.3904509	-0.182682084
20161205	20	6.5	257.615485	1.73581544	1.44665356	12.6656928	-0.168040992
20161205	21	5.91666667	260.567215	1.87778629	1.54503177	11.8445849	-0.263782487
20161205	22	6.33333333	265.842833	1.99652726	1.84282424	10.6068902	-0.417734038
20161205	23	6.25	269.924896	2.30073788	1.36331408	10.2385611	-0.31528118
20161206	0	6	270.005314	2.15517769	1.76905005	9.7859417	-0.455079671
20161206	1	6.75	276.810485	1.74031998	0.998509809	9.28190033	-0.296892299
20161206	2	7.5	286.35338	1.66469012	0.871517321	8.86826254	-0.277128281
20161206	3	7.58333333	300.831567	2.018279	0.852814012	8.74927904	-0.094323803
20161206	4	7.41666667	303.228423	2.22248494	0.844318935	8.74871118	-0.047205211
20161206	5	7.66666667	273.815361	1.26732145	1.01731399	8.3874026	0
20161206	6	8.25	290.346424	1.3975817	1.02354582	8.56054862	-0.161057747
20161206	7	7.75	289.861935	1.16839736	1.11117909	9.33612917	-0.131474163
20161206	8	7.91666667	301.102003	1.23995219	1.27806017	10.7464999	-0.022422194
20161206	9	9	302.877185	1.38623419	1.3183941	11.2632809	-0.108890338
20161206	10	9.75	310.155155	2.05094899	1.28830268	12.3008338	-0.101778689
20161206	11	10	334.691076	2.45779096	1.1048008	12.302579	-0.289739068
20161206	12	10.8333333	332.213479	1.29713099	1.18906011	13.4260505	-0.234481678
20161206	13	10.75	337.249465	1.47945122	1.324881	13.9912039	-0.154602029
20161206	14	9.83333333	327.163493	0.476924153	2.79965201	15.7139114	-0.117718167
20161206	15	8.16666667	273.522613	0.34317476	1.75232343	14.9310119	-0.138868597
20161206	16	7	253.660623	0.230549956	1.93094845	14.0371633	-0.13815227
20161206	17	6.75	280.697967	0.583560253	1.53824474	14.6827094	-0.026529449
20161206	18	7.58333333	207.732661	0.831319453	1.62202171	14.7575118	0.014034733
20161206	19	7.41666667	171.826223	0.856798845	1.67424014	13.7302791	0.01434023
20161206	20	7.08333333	169.43938	1.3175307	1.49428487	13.5554353	-0.048270039
20161206	21	5.66666667	164.409567	1.75332379	1.73615928	13.2901656	-0.055207031
20161206	22	5	161.516674	1.72026561	2.02503893	11.0161428	-0.146486291
20161206	23	4.83333333	169.375738	1.94497159	1.79584445	10.3905387	-0.131780589
20161207	0	3.58333333	162.981205	2.25512325	1.84856992	10.3760516	0
20161207	1	2.91666667	160.586502	2.02952658	1.72531315	10.0573087	-0.045015091
20161207	2	2.75	163.786345	2.05945261	1.48044449	10.085345	-0.106838509
20161207	3	3.25	155.736876	2.10333418	1.03646272	10.1316491	-0.181836262
20161207	4	3	154.137763	2.36711939	1.10710194	9.91041659	-0.149539262
20161207	5	3	153.608811	2.82400049	1.03367794	9.85069023	-0.162652063
20161207	6	2.75	151.105548	2.89475184	1.23964852	10.0661801	-0.305177802
20161207	7	2.16666667	152.547498	3.51533057	1.37625908	10.6942802	-0.291751948
20161207	8	2	160.354154	3.90804764	1.35157876	12.2993301	-0.382026651
20161207	9	2.33333333	159.79016	3.8997074	1.43839189	13.2443212	-0.315438028
20161207	10	3	165.985991	4.18634975	1.53715063	13.5648064	-0.349134863
20161207	11	3.08333333	166.40429	3.68663902	1.27787775	11.1240133	-0.722389805
20161207	12	3.16666667	163.069697	3.75860419	1.09166413	13.2770922	-0.653423758
20161207	13	3.16666667	165.867812	3.59498379	1.00338156	13.5714692	-0.300290784
20161207	14	3.41666667	173.333122	3.46346182	1.30593021	14.1024389	-1.56334866
20161207	15	3.25	175.637324	3.36099328	1.20825814	14.7991864	0
20161207	16	3.58333333	176.223024	3.73216061	1.09160152	13.663309	-1.21489013
20161207	17	4.41666667	176.647312	3.72822721	0.636793064	15.4540746	-0.364481638
20161207	18	5.33333333	177.92336	3.55484228	1.07530012	14.8045123	-0.299772392
20161207	19	6.08333333	186.475198	3.12504366	1.15987159	14.5422695	-0.134116448
20161207	20	6.91666667	203.825414	2.82048807	1.19355261	13.7748172	0.05783318
20161207	21	7	215.728753	2.91351647	1.15297334	11.5265968	-0.076513399
20161207	22	7.66666667	194.17171	2.1262246	1.26551978	10.1800355	-0.136027481
20161207	23	8	197.618865	2.20922077	1.27134745	10.6589228	-0.022937176
20161208	0	7.5	207.567597	3.0360739	1.85235783	9.49787107	-0.021917007
20161208	1	8	220.080023	3.17995752	1.25335805	8.87164145	0
20161208	2	8.5	214.936118	3.60641256	0.885419441	8.39402696	-0.140774464
20161208	3	8.83333333	222.067106	4.17252755	0.819760269	8.16318501	-0.054165275
20161208	4	9	241.687521	3.03808378	0.909363323	7.94755301	-1.26E-16
20161208	5	8.75	238.507201	3.03666378	0.878655522	8.13093795	-1.43E-16
20161208	6	8.83333333	233.133136	2.93680367	1.02849997	6.80020012	-0.042891305
20161208	7	8.83333333	245.448143	2.62185045	0.781850208	7.81122933	-0.16236121
20161208	8	9.16666667	253.794995	3.02970582	1.15042884	9.21034927	-0.232265137
20161208	9	9.66666667	259.195829	3.4669466	0.893272936	10.4216832	-0.378728282
20161208	10	10.1666667	254.989593	3.32974194	0.734664051	9.92836912	-0.453064098
20161208	11	10.8333333	247.956552	2.72722002	0.821848626	10.2784115	-0.371675658
20161208	12	11	251.917728	2.62506941	0.843589599	12.2362785	-0.381507871
20161208	13	11	257.817219	2.08464607	1.0197668	13.0914578	-0.249437842
20161208	14	10.5833333	267.719155	2.51319351	1.36668076	13.1699611	-0.341966299
20161208	15	9.91666667	262.208432	2.93920641	1.75366706	12.5508131	-0.250623594
20161208	16	9.58333333	249.453105	2.76312121	2.34108263	11.3955171	0.099256808
20161208	17	9.91666667	256.079318	2.38061357	1.36190142	12.3959008	0.048795766
20161208	18	9.75	235.418978	2.49539479	1.29653833	12.6299359	0
20161208	19	9.83333333	234.987268	2.12582184	1.24712024	11.9934211	-0.236250822
20161208	20	10	241.438407	2.35959198	1.30270929	11.0164635	-0.218500372
20161208	21	9.58333333	227.308005	2.92726935	1.42076707	10.0353427	-0.197140685
20161208	22	9.16666667	246.743193	2.97649742	1.394824	9.03442938	-0.399802827
20161208	23	8.5	255.305872	2.70788743	1.01756469	8.5584615	-0.323568959
20161209	0	8.58333333	270.167151	2.34072365	1.33716944	7.57902907	-0.38508503
20161209	1	8.5	242.333921	2.36763769	0.966586265	8.0538905	-0.25882834
20161209	2	9.16666667	243.050212	2.61298815	0.783038768	8.04265723	-0.051738919
20161209	3	9.08333333	240.11798	2.98119148	0.957367613	7.72246545	-0.20875013
20161209	4	9.41666667	267.812115	2.04215037	0.847043626	7.86617636	-0.208525971
20161209	5	9.91666667	244.356045	1.83125296	0.932549889	7.60873988	-0.284674216
20161209	6	9.91666667	259.057976	2.2030031	1.1150254	7.66414632	-0.245464528
20161209	7	9.5	260.06265	2.20912329	1.06896705	8.10508573	-0.271931257
20161209	8	9.66666667	286.79914	3.20380654	1.77763001	9.18905629	-0.433622057
20161209	9	10.3333333	288.836319	3.20481107	1.451091	8.95274848	-0.319008666
20161209	10	11	299.34841	3.67508114	1.0922146	9.34132156	-0.283515439
20161209	11	10.9166667	299.464187	3.72089242	0.926883497	10.3856484	0.050167459
20161209	12	10.9166667	296.11628	3.71704378	1.16572406	11.9381586	-0.336982929
20161209	13	10.6666667	288.629674	3.79888893	1.22407037	12.2373736	-0.338464691
20161209	14	10.25	278.956535	3.48461043	1.96016391	11.69457	-0.54200011
20161209	15	9.5	290.951974	3.73051017	1.10441341	11.8835077	-0.369668879
20161209	16	9.58333333	282.801069	3.3966416	1.81323974	10.1365032	-0.813996195
20161209	17	10.1666667	267.717469	3.02981923	0.8110651	11.7356458	-0.312612681
20161209	18	11	241.907523	2.47802167	1.08346288	11.9350236	0.065623526
20161209	19	11.1666667	207.820199	2.42749478	1.21372573	14.2155216	-0.272431743
20161209	20	11.3333333	221.976551	2.74686659	1.33487965	12.2575588	-0.195909201
20161209	21	11.1666667	228.185788	3.01841798	1.55646846	11.5569772	-0.199636261
20161209	22	11.25	221.954149	2.98077268	1.88942826	10.3666266	-0.282732868
20161209	23	11	228.267654	2.85619281	1.55317671	9.7983074	-0.244396621
20161210	0	10.75	238.438539	2.74504804	2.30308711	9.6526377	-0.298915962
20161210	1	11.0833333	242.680492	2.90004707	1.24136345	9.08771957	-0.197366657
20161210	2	11.9166667	262.366281	3.37843685	1.16187222	8.68617751	-0.187066532
20161210	3	12	258.481203	3.55302898	1.2798221	8.66224483	-0.23255002
20161210	4	12	253.208646	3.07197331	1.00491117	8.46002241	-0.255636279
20161210	5	11.8333333	250.832017	2.78245422	1.25330805	8.63474649	-0.245250153
20161210	6	11.75	250.861596	2.63055922	1.80670942	8.5849974	-0.287252051
20161210	7	11.1666667	253.672788	2.58115879	1.55349752	8.55208828	-0.246993425
20161210	8	11	265.349838	3.06937295	1.92955565	10.2264275	-0.331657944
20161210	9	10.75	275.011352	2.98866356	1.21813741	11.4017322	-0.295122141
20161210	10	10	269.896705	3.10394031	1.06774437	11.530325	-0.399441505
20161210	11	9.91666667	273.262219	3.21147947	0.852245348	10.4039551	-0.542000217
20161210	12	9.66666667	264.951638	2.92568987	1.03142142	11.7146745	-0.546625291
20161210	13	9.91666667	281.79309	3.31833874	1.09761254	11.8049741	-0.446749273
20161210	14	9.66666667	275.871147	2.85327068	1.47622714	12.1541374	-0.751065813
20161210	15	9.58333333	265.034569	2.73136132	1.81008493	15.6829672	-0.793899944
20161210	16	10	267.578078	2.72000325	1.90844739	13.6500393	0.173387176
20161210	17	10.5	261.281635	2.80314729	1.29646481	16.0369654	0.080439931
20161210	18	10.9166667	262.228296	3.01272824	1.5202013	15.188368	-0.333378756
20161210	19	11	272.504797	2.87634894	1.67627013	14.254767	0.066628317
20161210	20	11.1666667	267.147421	2.17930412	2.12351752	13.9226209	0.077170732
20161210	21	11.1666667	271.477754	2.56902488	1.48595539	12.2935808	-0.249235811
20161210	22	11.25	243.539394	1.96427662	3.01163835	12.1697386	-0.319217278
20161210	23	11.3333333	221.737988	1.6596458	1.68109218	10.8369358	-0.202038376
20161211	0	10.75	214.370616	1.82871621	2.65324478	10.2500047	-0.198514948
20161211	1	10.8333333	212.244848	1.44547923	1.48102628	9.64678711	-0.114167801
20161211	2	10.9166667	229.715723	0.845054058	1.4305844	9.30929784	-0.101089441
20161211	3	9.83333333	164.355102	1.38624151	1.36479591	9.07726368	-0.106281507
20161211	4	10.6666667	283.75132	0.239528101	1.83371645	9.2137783	-0.100316885
20161211	5	10.9166667	246.852727	0.411596059	1.60711185	9.06314349	-0.091871521
20161211	6	10.3333333	294.039134	0.574846836	2.23954017	9.8837966	-0.037980652
20161211	7	9.25	316.771432	2.46131812	1.92265441	9.06269973	-0.188114682
20161211	8	7.91666667	331.351688	3.62882666	1.97475943	8.72101762	-0.09914862
20161211	9	8.41666667	315.852929	2.71229911	1.12803867	10.2537283	-0.337598006
20161211	10	8.08333333	288.269542	2.35081227	1.25602621	11.7409158	-0.419038251
20161211	11	7.91666667	297.750227	3.27871965	1.25530643	10.0093574	-0.106444521
20161211	12	8.91666667	304.989339	3.86579938	0.829504914	10.5826732	-0.675248696
20161211	13	9	308.212415	4.27244257	0.831138607	11.8159331	-0.548153945
20161211	14	8.83333333	309.786169	4.31847271	1.43390705	10.2939069	0
20161211	15	8.83333333	311.61786	3.88722084	1.04565474	10.2766642	-0.106400365
20161211	16	8.16666667	304.673385	3.08852026	1.21903405	11.5764816	-0.657801332
20161211	17	8.25	306.663269	3.47765022	0.83716681	11.8682487	-0.068698163
20161211	18	8.33333333	298.11354	2.89003162	1.20644801	11.6020038	-0.642358504
20161211	19	8.66666667	301.635333	2.67722968	1.09987244	11.5504051	-0.114201301
20161211	20	8.75	296.271964	2.10784796	1.2842998	10.5565495	-0.062828673
20161211	21	8.5	300.969964	2.53077799	1.20706881	9.9460337	-0.148578649
20161211	22	9	314.326612	2.61778074	1.1948589	8.70440844	-0.108555893
20161211	23	9	319.209547	2.62612891	1.45027405	9.07636261	-0.10642234
20161212	0	8.83333333	332.419633	3.2913584	1.23182444	8.4642821	-0.278542267
20161212	1	8.08333333	340.163664	3.94797216	0.80754572	8.62536711	-0.109562179
20161212	2	7.83333333	341.047728	3.58293902	0.686719844	6.94007374	-0.058230853
20161212	3	7.5	342.740887	3.25709088	0.610681962	7.36065453	-0.062139807
20161212	4	7.5	335.599243	3.44209911	0.553276361	7.81683218	-0.402132231
20161212	5	6.83333333	345.952695	0.505866282	0.660870501	7.98473364	-0.210146031
20161212	6	5.16666667	62.3360197	0.084222508	0.477788937	6.05419885	-0.337620183
20161212	7	4.66666667	109.330782	0.349212744	0.422495112	6.23196553	0.195413162
20161212	8	4.5	71.9671793	0.122495831	0.428734285	10.5623635	0.15580629
20161212	9	5.08333333	104.812528	0.426267541	0.664655424	11.7993101	0
20161212	10	5.75	116.426143	0.932049508	0.939476338	13.5442375	0
20161212	11	7.25	119.911938	1.93789097	0.918001683	13.1027749	-0.032891217
20161212	12	7	118.906806	2.24078497	0.979316434	14.2380549	-0.026502693
20161212	13	6.33333333	115.393085	1.75018429	1.3993801	15.5695094	-0.031226669
20161212	14	5.83333333	113.091508	1.69662574	2.00849339	15.5809277	0
20161212	15	4.75	132.375352	1.09333443	2.03735639	15.1701795	-0.026715302
20161212	16	2.75	153.563502	1.10482528	2.61750405	17.13625	-0.127072299
20161212	17	1.66666667	149.875511	1.4146961	2.00218652	17.5102851	-0.057228102
20161212	18	1.41666667	153.241565	1.43131887	2.48123658	15.6017138	-0.286906446
20161212	19	0.916666667	148.415659	1.90948736	1.44692355	16.9472073	-0.18779513
20161212	20	0.5	147.25773	1.87984903	1.32937796	14.594171	-0.098022143
20161212	21	0.25	146.299676	2.01728079	1.25250396	12.9790163	0.249898549
20161212	22	0.5	151.482656	2.44080307	1.34688867	10.9974158	0.221052187
20161212	23	0.833333333	161.538664	2.68970707	0.95611749	10.8150637	0.277970061
20161213	0	1	166.753994	2.12881662	0.896683455	8.31375355	0.608278829
20161213	1	1.25	171.525698	1.73317591	0.644037982	9.53112617	0.189040214
20161213	2	1.66666667	170.625848	1.50904163	0.568795279	9.00163033	-0.299367085
20161213	3	1.83333333	174.434128	1.42807138	0.876916637	9.15432062	-0.206551982
20161213	4	2.25	170.045313	1.06888802	0.720753358	10.5402633	0.04167051
20161213	5	1.58333333	161.839272	1.89230334	0.964611188	10.9799363	0.03775146
20161213	6	1.83333333	161.604837	1.74775027	0.987208114	8.85886259	-0.448451521
20161213	7	2.25	168.36189	1.63289561	0.57526573	9.21271016	-0.266072889
20161213	8	2	160.570809	1.77295445	1.01949992	11.5627856	-0.361880184
20161213	9	2.33333333	167.111466	1.74420194	0.84948507	12.6018331	-0.432195816
20161213	10	3.16666667	167.548647	1.56594634	0.729908052	13.1524249	-0.322920133
20161213	11	4.75	199.072098	1.08743059	0.52349456	12.8401609	-0.484255198
20161213	12	5.16666667	191.494037	1.28846026	1.04816511	14.9812373	-0.138514034
20161213	13	5	171.887598	1.73478901	0.891339632	14.6469888	-0.385949212
20161213	14	4.91666667	164.637324	1.33208835	1.16325338	10.6382298	-0.538029943
20161213	15	4.91666667	165.817309	1.02818877	0.759829211	13.7375279	-0.161075524
20161213	16	5.25	164.222271	0.475390092	0.937704652	15.4725305	-0.202152388
20161213	17	4.41666667	158.375249	0.559785151	1.41296999	16.7459743	0
20161213	18	4.66666667	167.851858	0.634718682	1.52615181	15.1255341	-0.096455426
20161213	19	5.25	169.446434	0.67390385	1.45428899	13.6628422	-0.129353891
20161213	20	5.33333333	180.486284	0.876571421	1.37326804	13.4451878	-0.131826964
20161213	21	6	224.769595	0.800603686	1.3583896	11.7494877	-0.111469862
20161213	22	6.75	262.809365	0.769718332	1.42937788	10.6694006	-0.105395672
20161213	23	6.33333333	285.118765	0.917819339	1.38945432	9.97518647	-0.019314701
20161214	0	7.25	318.176858	1.64994519	1.76211312	9.3283181	-0.173519445
20161214	1	7.58333333	323.071532	1.29815726	1.30147784	8.75016878	-0.11097619
20161214	2	8	317.589799	0.969844678	1.21722409	8.82977831	-0.070374071
20161214	3	8.08333333	308.834036	1.03858243	1.18304983	8.60292177	-0.067478123
20161214	4	7.5	321.486836	1.16126325	1.21964927	8.60059231	-0.043698993
20161214	5	7.33333333	298.9735	1.13147499	1.3621575	9.5880916	-0.017679341
20161214	6	7.08333333	306.409142	1.17724517	1.51390634	8.31389183	-0.045576095
20161214	7	7.5	337.496321	1.70417298	1.13361279	8.38467959	-0.086729711
20161214	8	7.66666667	339.962188	1.77271513	1.44419979	10.5590854	-0.026241826
20161214	9	6	340.799715	2.32007652	1.17926056	11.4420372	-0.078944339
20161214	10	6.83333333	338.139114	1.7719759	0.921554325	11.6838992	-0.109037854
20161214	11	8.08333333	331.909083	1.11030659	0.914329314	11.7471991	-0.124603627
20161214	12	8.66666667	332.838132	1.1761052	1.24444783	13.3400497	-0.117248621
20161214	13	8.58333333	331.603704	1.17892485	1.44304384	13.9077429	-0.094126028
20161214	14	7.41666667	337.477219	0.59059304	2.59174558	14.265585	-0.185720064
20161214	15	5.91666667	320.725222	0.42614045	1.68451742	15.1195551	0.03601002
20161214	16	4.66666667	335.344122	0.820632355	1.60532594	15.4846378	-0.095526071
20161214	17	3.58333333	318.682021	0.636378726	1.48023817	16.4691368	-0.113419657
20161214	18	5.25	336.66193	1.61800735	1.34481263	14.442864	-0.162906081
20161214	19	4.33333333	345.755341	0.434569331	1.28407264	14.9615555	0.025720576
20161214	20	2.5	175.493675	0.54232058	1.09819307	13.1044747	-0.036281295
20161214	21	1.91666667	177.674864	0.43788689	1.41334849	14.1270669	0
20161214	22	0.583333333	172.553357	1.0802018	1.72181373	13.0705983	-0.182502886
20161214	23	0.916666667	190.303516	0.866338651	1.31499521	11.7726857	-0.215817812
20161215	0	2.08333333	138.095577	0.529691524	1.32784961	10.2923171	-0.225191733
20161215	1	1.5	140.918082	1.55405905	1.287369	11.2185177	0
20161215	2	0.833333333	135.661885	2.1908423	1.30894426	10.0740369	-0.176802651
20161215	3	0.083333333	138.962015	2.21280041	0.993815778	10.4217277	0
20161215	4	0.166666667	134.526827	2.69489292	0.781210172	9.52749298	-0.254781623
20161215	5	-0.166666667	143.697446	3.01330954	1.08122792	9.96581965	0.107862848
20161215	6	0	151.036861	3.00233038	0.799030073	7.98812698	0.176750275
20161215	7	0.25	154.713917	3.14512819	0.832951299	8.20552813	0
20161215	8	0	153.89985	2.9337346	0.560322823	10.7365991	0
20161215	9	0.666666667	149.368937	3.72752618	0.565356289	9.10762269	0.359548142
20161215	10	1.33333333	147.547288	4.10980205	0.284556213	11.8724015	0.144774769
20161215	11	1.58333333	147.224924	3.64052662	0.303502432	12.7097851	0
20161215	12	2	146.971829	3.92801394	0.924328099	13.5802578	-0.904373067
20161215	13	2	147.211005	4.19860255	0.477478733	13.6605358	-0.694082024
20161215	14	2	145.508718	3.93337682	0.514798505	14.8646169	-1.12249729
20161215	15	1.75	149.008296	4.07142643	0.387771137	13.8418519	-0.822032611
20161215	16	1.58333333	147.200614	3.15099853	1.21360835	10.7328455	-0.949926506
20161215	17	1.83333333	144.13028	4.20960972	0.786277107	16.3147461	0.068971941
20161215	18	2	145.247631	4.51222647	1.13385616	15.0908698	-0.465222904
20161215	19	2.25	149.65941	4.20795429	0.851156018	15.375966	0.069846121
20161215	20	2.5	147.058015	4.06446014	0.773992265	13.356994	0
20161215	21	2.41666667	147.341417	4.11263927	0.912050478	12.5575038	0
20161215	22	2.66666667	149.573714	3.93753556	0.735600786	11.8217634	-0.374254467
20161215	23	2.83333333	154.174399	3.23623359	0.952696438	10.8520789	0
20161216	0	2.58333333	154.910225	3.89348079	0.886331252	10.4776585	0
20161216	1	2.16666667	147.562541	3.85702437	0.82670778	10.076621	0.051293576
20161216	2	1.83333333	140.785763	2.6665694	0.81301717	9.61098483	0
20161216	3	1.5	135.382773	2.04988174	0.695271408	10.2029803	0
20161216	4	1.58333333	145.015545	3.5896969	0.712635234	10.4083835	0
20161216	5	1	141.071562	3.31632732	0.859616753	10.4917654	0.035848406
20161216	6	0.75	140.875069	3.34504644	0.995006253	10.204389	0
20161216	7	0.5	136.027168	2.57464166	0.979212018	10.1114371	0.097685784
20161216	8	1.08333333	134.585368	2.64869662	0.963175458	12.5185805	0.178195824
20161216	9	1	140.515286	3.12664172	1.17260287	13.7135296	0.135588571
20161216	10	2.41666667	146.601487	3.03451732	1.09487445	13.104425	0.506403203
20161216	11	2.58333333	151.422519	3.33894571	0.643409513	12.0251538	0
20161216	12	3.33333333	144.526075	3.66223773	0.720020494	11.6270058	-0.915819053
20161216	13	3	147.80111	2.5983383	0.598601136	13.5723522	-0.553732042
20161216	14	2.41666667	148.084861	1.72319937	0.586460137	14.1868409	-0.678126364
20161216	15	2.25	128.566555	1.37603232	0.453779499	16.3483424	-0.274846616
20161216	16	0.833333333	136.657541	1.50197007	0.94162446	16.9052906	-0.217760878
20161216	17	0.666666667	139.482459	0.925560202	0.916319131	15.9618231	0.070636249
20161216	18	1.16666667	144.87399	0.525326341	1.13313511	16.1693195	0.109811342
20161216	19	1.25	187.655963	0.232102301	1.08978358	15.4125445	0.082754242
20161216	20	1.08333333	227.333936	0.311782278	1.25704785	15.8798469	0.088826821
20161216	21	1.08333333	238.898944	1.09973617	1.04811478	14.5828129	0.067500434
20161216	22	1.25	269.904827	0.92759706	1.23276014	12.4074711	0.151131605
20161216	23	1.08333333	302.592652	0.9704574	0.937745311	11.5694355	0.127226752
20161217	0	1.75	312.328076	1.52038163	0.96832436	11.4073214	0.115919563
20161217	1	2.5	240.328983	0.631179267	0.728217913	10.344994	0.085172013
20161217	2	2.66666667	196.487546	1.0856773	0.775040844	11.0163859	-0.033416995
20161217	3	3.16666667	219.962816	1.05170465	0.881374425	9.98447003	0.054353974
20161217	4	3.5	248.822793	0.824869802	0.744848035	9.78780661	0.05698635
20161217	5	3.83333333	275.051725	0.763546306	0.89535605	9.87150244	0.066019387
20161217	6	4.16666667	250.350933	0.653473452	0.938445389	9.77610648	0.060822485
20161217	7	3.5	261.285976	1.52197934	1.09404085	10.4197173	0.01546165
20161217	8	2.41666667	281.836485	1.56254425	1.40634472	12.2711044	-0.024503817
20161217	9	2.83333333	266.024392	1.44886682	1.2557728	12.852204	0.122866231
20161217	10	3.91666667	216.864402	1.2881685	1.03059041	14.0977348	0.080667305
20161217	11	3.91666667	223.087191	1.63335311	0.820062703	14.3183901	-0.020654777
20161217	12	3.5	211.977129	1.65885508	1.03677291	15.3421171	0
20161217	13	3.5	195.962277	1.78613053	0.977416857	16.4069546	-0.173471221
20161217	14	3.58333333	190.30098	1.76267513	1.55708623	15.9079681	0.037724038
20161217	15	3.33333333	195.519221	1.65082067	1.17058762	15.9401032	-0.150395052
20161217	16	3.41666667	192.141363	1.53006791	1.32767018	16.0916226	0
20161217	17	4	220.959659	1.18074631	1.06540824	15.9819041	-0.1213549
20161217	18	4.83333333	207.601093	1.45701848	1.04416231	15.0013889	0
20161217	19	4.33333333	179.107138	1.79960218	1.16343306	14.4239254	0
20161217	20	3.91666667	177.126723	2.47823077	1.12685086	13.9921034	0
20161217	21	4	194.250673	1.80348114	1.48591308	13.4597305	0
20161217	22	4.75	188.224018	1.61178042	1.48129961	12.6431846	0
20161217	23	5	192.288238	1.33820434	1.15162131	10.9930431	-0.086588401
20161218	0	5.5	208.452686	1.47279494	1.3924195	10.7872159	0
20161218	1	5.91666667	216.968216	1.77286657	1.01324907	9.78832186	-0.078108282
20161218	2	6.83333333	229.225123	1.9845758	0.912283549	9.11108733	0
20161218	3	7.58333333	249.791272	1.54083602	0.732727713	8.61715785	-0.176586026
20161218	4	8.16666667	240.398496	1.4656592	0.628491229	8.67107278	-0.05213477
20161218	5	7.75	257.42791	1.76876929	0.762176301	8.89068819	-0.049714794
20161218	6	7.83333333	274.282096	1.71658856	1.01322392	8.61306994	-0.108526709
20161218	7	8	298.599597	1.78771421	0.924062559	8.91030772	-0.167906748
20161218	8	7.91666667	304.719042	1.89532252	1.17469292	10.8116728	-0.109326783
20161218	9	8.25	307.437288	2.03462986	0.829939297	11.7769869	-0.154482233
20161218	10	9.5	325.026551	2.07595952	0.827064488	11.6119508	-0.133583749
20161218	11	10	330.912108	2.4232405	0.697617067	12.1162543	-0.124975121
20161218	12	9.5	331.65806	2.73202525	1.0331613	13.1659036	-0.177849976
20161218	13	8.16666667	333.460646	2.48791636	1.12194789	14.4958411	-0.158560495
20161218	14	8.58333333	338.129202	2.08731614	1.89039081	13.4070787	-0.374720054
20161218	15	8.08333333	340.871373	1.60977437	1.42301862	14.1395072	-0.192210984
20161218	16	8.41666667	339.177225	1.25169697	1.79531964	17.1212011	0.050187458
20161218	17	7.75	339.636029	0.837459784	1.15701031	14.3062294	-0.148400831
20161218	18	8.58333333	339.394844	0.791164977	1.19632479	13.5932725	-0.155270104
20161218	19	8	24.4910267	0.082804284	1.22886677	12.7408697	-0.126732834
20161218	20	8.16666667	311.216671	0.268653935	1.10662207	12.3595333	-0.111122448
20161218	21	8.08333333	336.26574	0.337552847	1.41056266	11.5357067	-0.092007364
20161218	22	6.83333333	160.10197	0.345931244	2.02393708	12.3213522	0
20161218	23	6.91666667	143.747769	0.42044864	1.28381646	10.156929	-0.09946786
20161219	0	6.66666667	153.124169	0.263462595	1.80355027	10.9189196	0
20161219	1	6.5	176.653857	0.301213334	1.32468523	9.24443205	-0.060175468
